sku,name,desc,price,promo_price,in_stock,type
PAC1915,"Second hand - Apple iMac 215 ""Core i5 Quad-Core 27GHz | 8GB RAM | 1TB HDD",IMac reconditioned 215 inch quad-core i5 27GHz | 8GB RAM | 1TB HDD,1399.0,906.584,0,1282
MOP0101,Mophie Juice Pack Reserve Battery Case 1840 mAh iPhone 6 / 6s Blue,Case 1840 mAh battery and LED indicator for iPhone 6 / 6S,69.95,599.918,0,11865403
BEL0282-A,Open - Belkin iPhone Screen Protector InvisiGlass 7 Plus,Screensaver 20mm thick flexible glass absorbs impact iPhone 7 Plus,19.99,100.955,0,1298
LIF0106-A,LifeProof Fre open- Submersible Case iPhone 5 / 5S Black,waterproof and extreme conditions Case for iPhone SE / 5s / 5,79.99,488.494,0,1298
SAN0116-A,Open - Sandisk Extreme Pro 128GB SDXC Memory Card UHS-I U3 V30 95MB / s-90MB / s,Memory card SDXC UHS Class 3 128GB speeds 95MB / s-90MB / s,89.99,802.799,0,1298
WIT0017-A,Open - Withings Activite POP Black Clock,Smartwatch that records sleep and movement for iPhone and iPod Touch,149.9,717.738,0,1298
SPH0007-A,Open - Sphero BB-8 Star Wars Robot,Smartoy sphere droid BB-8 Star Wars bluetooth remote control.,169.95,1.180.068,0,1298
DLK0069-A,Open - D-Link GO-SW-8E 8-port Ethernet Switch,D-Link Switch 8 Ethernet ports maximum speed.,10.99,83.111,0,1298
BEL0227-A,Open - Belkin Mini DisplayPort to HDMI 4K Black,Mini DisplayPort to HDMI 4K resolution,29.99,192.791,0,1298
THU0013-A,"Open - Thule Gauntlet MacBook Pro Sleeve 3.0 Retina 13 """,protective case with padded interior for MacBook Pro Retina 13 inches.,49.99,310.779,0,1298
OWC0114-A,Open - OWC Mercury Elite Pro mini USB3.0 / eSATA,Aluminum housing for internal storage Mac and PC.,78.99,529.895,0,1298
CRU0043-A,Open - Memory Crucial 8GB Mac DDR3 SO-DIMM 1867Mhz,8GB 1867MHz RAM for Mac.,91.36,913.598,0,1298
PAC1913,"Macally External Hard Drive 1TB 25 ""USB 3.0",External Hard Drive 1TB 5400rpm aluminum housing 25 and USB 3.0 connection for Mac and PC,98.98,585.846,0,11935397
PAC1912,"Macally 2TB External Hard Drive 35 ""USB 3.0 SATA Plata",Aluminum External Hard Drive 2TB capacity format 35 USB 3.0 connection (speed 5Gbits / s) for Mac and PC,134.94,975.841,1,11935397
OTT0098-A,Open - Clear Case OtterBox Symmetry iPhone 6 / 6S Plus Transparent / Black,Protective housing with rear transparent and customizable for iPhone 6 Plus.,34.99,141.171,0,1298
DLL0021-A,"Open - Dell P2415Q 238 ""4K IPS miniDP DP DP HDMI (MHL)",238 inch 4K monitor IPS optimal resolution for Mac and PC,701.8,412.368,0,1298
LGE0024-A,"Open - LG 34UM88-P Monitor 34 ""IPS QHD Thunderbolt 2",Monitor 34 inches Thunderbolt 2 QHD adjustable height Adobe 99% with speakers.,699.0,579.99,0,1298
PUR0142-A,"Open - Pure Nude Ultraslim 03 ""7 Plus Transparent iPhone Case",transparent and flexible cover with 03mm thick for iPhone 7 Plus,13.99,92.725,0,1298
BEL0300,Belkin Rockstar Lightning Audio Adapter + Charging for iPhone White 7,Lightning adapter plug and two input ports Lightning for iPhone and iPad,39.99,349.896,1,14365395
HTE0011,Hyperdrive USB Hub HDMI 4K-C to USB 3.0 and USB-C loaded Gray Space,Hub USB-C port HDMI 4K 2 USB 3.0 and USB-C ports that can charge your MacBook / MacBook Pro,69.95,649.903,1,12585395
WIT0018-A,Open - Withings Activite POP Blue Clock,Smartwatch that records sleep and movement for iPhone and iPod Touch.,129.95,99,0,1298
LGE0040-A,"Open - LG 24UD58 238-B Monitor ""4K UHD",238 inch monitor with 2 HDMI ports and a Display Port: sleek and slim design with support for Mac and PC ArcLine,349.0,314.99,0,1298
HTE0012,Hyperdrive USB Hub-C to USB Mini DisplayPort microSDXC 4K-C and USB 2.0 Space Gray,Hub USB-C port Mini DisplayPort (4K at 60Hz) 2 USB 2.0 ports and USB reader microSDXC-C to charge your MacBook / MacBook Pro.,59.95,559.903,0,12585395
WAC0220,Wacom Intuos Pro South M Graphics Tablet,Medium graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,379.9,3.499.901,0,1405
WAC0221,Education - Wacom Intuos Pro M South Graphics Tablet,Medium graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,379.9,3.199.893,0,1405
APP1717-A,Open - Apple Watch 42mm Aluminum Case Series 2 Gold and Sport Strap Color Cacao,Apple Watch 42 mm dual core processor with GPS retina display and submersible 50mts,469.0,4.405.744,0,1298
PAR0065-A,Open - Parrot Bebop 2 White + Command FLYPAD and FPV Glasses,cuadricóptero wireless remote control with 25 minutes of autonomous control FLYPAD and FPV Glasses for iPhone iPad and iPod. Parrot,699.0,564.85,0,1298
PIE0085,"Apple Power Cable Power Cable for iMac 215 ""(Late 2012)",Power cord 215 inch iMac (Mid 2012)) MD093LL / A,23.99,227.904,1,1325
PIE0084,"Apple Power Cable Power Cable for iMac 215 ""(Mid 2011)",Power cord 215 inch iMac (Mid 2011) MC309LL / A MC813LL / A and MC814LL / A,19.99,199.904,0,1325
PIE0087,Apple Power Cable Power Cable for Mac mini (Mid 2011),Power cable for Mac mini (Mid 2011) MC815LL / A,19.99,199.904,0,1325
XDO0037,X-Doria Metal Mesh Strap Watch 38mm Black Apple,Mesh belt stainless steel X-Doria for Apple Watch 38mm color Black,49.99,299.899,1,2449
XDO0036, X-Doria Metal Mesh Strap Watch 42mm Silver Apple,Mesh belt stainless steel X-Doria for Apple Watch 42mm Silver,49.99,349.896,0,2449
XDO0038,X-Doria Metal Mesh Strap Watch 38mm Silver Apple,Mesh belt stainless steel X-Doria for Apple Watch 38mm Silver,49.99,299.899,0,2449
WAC0222,South Intuos Pro Paper M Graphics Tablet,Medium graphics tablet lets you design on paper includes pointer Pro Pen Wacom pen 2 and FineTip for Mac and PC,429.9,3.969.889,0,1405
XDO0035,X-Doria Metal Mesh Strap Watch 42mm Black Apple,Mesh belt stainless steel X-Doria for Apple Watch 42mm color Black,49.99,349.896,0,2449
WAC0227,Education - South Intuos Pro Paper L Graphics Tablet,Large graphic tablet allows you to design on paper includes pointer Pro Pen Wacom pen 2 and FineTip for Mac and PC,599.9,5.049.899,0,1405
WAC0225,Education - Wacom Intuos Pro L South,Large graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,529.9,4.449.896,0,1405
WAC0224,Wacom Intuos Pro South L Graphics Tablet,Bluetooth includes large graphics tablet Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,529.9,4.899.895,0,1405
WAC0226,Paper Pro Intuos Graphics Tablet Black South L,Large graphic tablet allows you to design on paper includes pointer Pro Pen Wacom pen 2 and FineTip for Mac and PC,599.9,5.499.898,0,1405
WAC0223,Education - Intuos Pro Paper M South Graphics Tablet,Large graphic tablet allows you to design on paper includes pointer Pro Pen Wacom pen 2 and FineTip for Mac and PC,429.9,3.599.895,0,1405
LOG0169-A,Open - Ultimate Ears Megaboom Portable Bluetooth Speaker Black,Logitech Portable Bluetooth Speaker for iPhone iPad and iPod.,309.0,1.698.888,0,1298
XDO0039,X-Doria Defense Housing Edge Apple Watch 42mm Black,Anti-shock housing for Apple Watch.,29.99,22.99,0,2434
XDO0041,X-Doria Defense Housing Edge Apple Watch 42mm Silver,Anti-shock housing for Apple Watch.,29.99,22.99,0,2434
XDO0040,X-Doria Defense Housing Edge Apple Watch 38mm Black,Anti-shock housing for Apple Watch.,29.99,22.99,1,2434
XDO0043,X-Doria Defense Edge Apple 42mm Watch Case Black / Lima,Anti-shock housing for Apple Watch.,29.99,199.904,0,2434
LIF0114,LifeProof Fre Submersible iPhone Case 7 Black,Case submersible in water and resistant to extreme conditions for iPhone 7,79.99,69.99,0,11865403
LIF0123,Submersible Nood LifeProof iPhone Case 7 Black Plus,waterproof and resistant to extreme conditions Case for iPhone 7 Plus,99.99,629.902,1,11865403
LIF0122,Submersible Nood LifeProof iPhone Case 7 Green,waterproof and resistant to extreme conditions Case for iPhone 7,89.99,469.904,1,11865403
LIF0121,Submersible Nood LifeProof iPhone Case 7 Lila,waterproof and resistant to extreme conditions Case for iPhone 7,89.99,469.904,1,11865403
LIF0120,Submersible Nood LifeProof iPhone Case 7 Blue,waterproof and resistant to extreme conditions Case for iPhone 7,89.99,469.904,1,11865403
LIF0117,LifeProof Fre Submersible iPhone Case 7 Rosa,Case submersible in water and resistant to extreme conditions for iPhone 7,79.99,599.906,1,11865403
LIF0119,Submersible Nood LifeProof iPhone Case 7 Black,waterproof and resistant to extreme conditions Case for iPhone 7,89.99,669.904,1,11865403
LIF0116,LifeProof Fre Submersible iPhone Case 7 Blue,Case submersible in water and resistant to extreme conditions for iPhone 7,79.99,549.897,1,11865403
LIF0115,LifeProof Fre Submersible iPhone Case 7 Black,Case submersible in water and resistant to extreme conditions for iPhone,79.99,69.99,1,11865403
LIF0118,LifeProof Fre Submersible Case Black iPhone 7 Plus,Case submersible in water and resistant to extreme conditions for iPhone 7 Plus,89.99,69.99,1,11865403
APP1039-A,Open - USB-C Apple USB Adapter,Reconditioned adapter USB-C to USB for MacBook,25.0,213.645,0,12585395
SPE0127-A,"Open - Speck SeeThru MacBook Pro Retina Clear housing 15 ""transparent",Protective housing polycarbonate Macbooks Retina 15 inches.,49.9,315.109,0,1298
STM0088-A,"Open - STM Dux Housing Macbook Air 13 ""Black / Transparent",Transparent protective cover for MacBook Air 13,59.95,399.905,0,1298
PAR0048-A,Open - Jumping Parrot Drone White Night BUZZ,MiniDrone refitted and video remote control with LEDs for iPhone iPad and iPod Touch.,159.9,120.78,0,11905404
LGE0042-A,"Open - LG 29UM58-P Monitor 29 ""UHD IPS widescreen Ultra",Monitor 29-inch UHD IPS cinema format sRGB 99% Double HDMI port for Mac and PC,259.0,213.99,0,1298
CRU0050,Crucial MX300 275GB SSD Disk,SSD 275GB SATA Hard Disk 3.0 (6Gb / s) for Mac and PC,98.39,909.944,0,12215397
LAC0214,LaCie 2big Thunderbolt Hard Drive 6TB Raid 2 USB 3.0,RAID box double-disc capacity 6TB Thunderbolt connection 2 and USB 3.0 for Mac and PC,449.0,3.997.949,0,11935397
BNQ0037-A,"Open - LED Monitor Benq GW2270 215 ""DVI VGA",LED 215-inch monitor flicker-free technology and soft blue light mode.,115.0,973.732,0,1298
QNA0207,QNAP SP-8BAY2U-S-PSU Power supply for 2U and 8 bays,Original power supply QNAP NAS server 2U 8 discs,262.99,244.99,1,1404
QNA0209,QNAP NAS server TVS-473 | 8GB,nas server with 8GB RAM DDR4 two PCIe (4 x Gen. 3) and 2 HDMI (3840 x 2160) ports 30Hz for Mac and PC,1148.29,11.479.899,0,12175397
QNA0210,QNAP NAS server TVS-673 | 8GB RAM,nas server 6 bays with 8GB RAM DDR4 two PCIe (4 x Gen. 3) slots for Mac and PC,1269.29,12.689.899,0,12175397
OPU0003-A,Open - Opulus Exo alcantara Case iPhone 5 / 5S Black,Case for iPhone 5 / 5S polycarbonate and microfiber,39.99,8.9,0,1298
WAC0049-A,Open - Wacom Intuos Professional Accessory Kit,Refurbished Kit Intuos accessories.,24.9,186.388,0,1433
APP1144-A,Open - Apple Leather Case Cover iPhone 6 Plus / 6s Brown Plus,ultrathin leather case and microfiber premium for iPhone 6 Plus / 6s Plus.,59.0,465.727,0,1298
COG0011-A,Open - Cogito Pop Paloma Gray Multifunction Clock iPhone,Smartwatch via Bluetooth to receive alerts iPhone.,99.99,289.999,0,11905404
APP0271-A,Open - Apple Wireless Keyboard Keyboard (OEM) Mac,Ultrathin keyboard Apple Bluetooth Spanish (unboxed),79.0,490.601,0,1298
WAC0170-A,Open - Wacom Bamboo Spark snap-fit ​​iPad Air 2,Bloc Smart notes.,159.9,789.311,0,1298
SAM0061-A,Open - Samsung Recorder External Bluray White,Bluray recorder slim format supports USB 2.0 and AV XL.,90.0,680.533,0,1298
LAC0207-A,Open - LaCie Porsche Design Desktop Lightgrey 3TB hard drive USB 3.0,P9233 LaCie external hard drive for Mac 3TB USB 3.0.,134.99,1.141.353,0,1298
WDT0331-A,Open - WD My Passport Ultra Hard Drive 4TB Mac and PC White,external hard drive with 4TB capacity and USB 3.0 connection for Mac and PC,189.99,1.487.757,0,1298
WAC0096-A,Open - Wacom Intuos Pro M Graphics Tablet,Professional Graphics Tablet with Stylus for Mac and PC.,349.99,2.147.571,0,1298
OWC0113-A,Open - OWC ThunderBay 4 Thunderbolt 2 RAID 5 Edition,OWC external storage box 4 bay professional Thunderbolt 2.,701.99,4.944.049,0,1298
LOG0078-A,Open - Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black,Ultrathin cover and cover with Bluetooth keyboard for iPad mini Spanish 2 and 3,89.99,189.801,0,1298
WAC0228,"Cintiq Wacom Graphics Tablet Pro 13 ""FHD",graphics tablet 13-inch FHD resolution (1920x1080px) 87% Adobe RGB integrates Pen Pencil Pro 2-C USB connection for Mac and PC,1099.9,918.995,0,1405
BEL0133,Belkin MIXIT Silver Lightning iPhone Support,Loading dock + support synchronization with Lightning connection and USB cable for iPhone 7 / SE / 6s / 6 / 5c / 5s and iPhone 5,34.99,299.899,1,13615399
BEL0240,Belkin MIXIT Silver Lightning iPhone Support,Loading dock + support synchronization with Lightning connection and USB cable for iPhone 7 / SE / 6s / 6 / 5c / 5s and iPhone 5,34.99,319.888,0,13615399
SYN0163,Synology RT2600AC Wifi Router AC2600,Wifi Wireless Router AC2600 17GHz dual-core and operating system (SRM) for Mac and PC,229.9,2.299.895,1,1334
SHE0038-A,Open - SwitchEasy iPhone Case 0.35 7 Blanco,Ultra Thin Case for iPhone 7 in white,9.99,2.31,0,1298
GTE0087,G-Technology G-RAID 12TB RAID USB Hard Drive Silver,External Storage 12TB (2x6TB) with USB 3.0 connection for Mac and PC,881.99,6.777.948,0,11935397
EIZ0023,"Eizo FlexScan EV2750 Monitor 27 ""QHD UltraSlim pivotable DP",27-inch monitor with ultra-thin frame multi-screen system and adjustable support for Mac and PC,839.99,757.99,0,1296
EIZ0021,"Eizo ColorEdge CS230 Monitor 23 ""FHD",professional 23-inch monitor for color management includes 5 year warranty for Mac and PC,552.99,5.369.895,0,1296
EIZ0022,"CS2730 Monitor Eizo ColorEdge 27 ""QHD AdobeRGB 99%",Professional monitor for color management AdobeRGB 99% and 5-year warranty for Mac and PC,1034.99,12.099.879,1,1296
GRT0424-A,Open - Griffin Survivor iPhone Case Clear 7 Clear,Resistant polycarbonate transparent cover for iPhone 7,24.99,92.342,0,1298
GRT0427-A,Open - Griffin Survivor Case Clear Transparent iPhone 7 Plus,Resistant polycarbonate transparent cover for iPhone 7 Plus,24.99,94.824,0,1298
MUV0145-A,Open - Muvit Case Butterfly iPad Air 2 supported Rosa,Reconditioned Case with Stand for iPad Air 2.,29.95,9,0,12635403
GRT0398-A,Open - Griffin Survivor Case Tactical Apple Watch 38mm White,Anti-shock Case with Screen Protector for Apple Watch,29.99,111.944,0,1298
BEL0272-A,Open - Air Protect SheerForce Case Belkin iPhone 8/7 Plus Gold,Case technology against impact and wear resistant material and ultraviolet for iPhone 8/7 Plus,24.99,130.451,0,11865403
GRT0358-A,Open - Adidas armband Griffin iPhone 7 Plus / 6s Plus / 6 Plus Black / Red,Bracelet sport and activity screensaver for iPhone 7 Plus / 6s Plus / 6 Plus.,29.99,249.865,0,1298
SAT0010-A,Open - Satechi Sonic Dual Conical Mac v2.0 Speakers Black,Speakers matte finish sleek design and volume controls for Mac and PC,39.99,263.913,0,1298
ADN0018-A,Open - Adonit Jot Pro Stylus 2.0 Pointer Black,Professional pointer for iPad and iPhone.,29.99,224.255,0,1298
MOS0177-A,"Open - Moshi iGlaze Case for iPad Pro 129 ""Transparent",transparent to the back of the sleeve cases Pro 129 inches.,40.0,260.701,0,1298
APP1677-A,Open - Apple iPhone Silicone Case Cover 7 Rosa Arena,Ultrathin silicone case and microfiber premium for iPhone 7,39.0,30.357,0,1298
OWC0102-A,"Open - Installation Kit OWC SSD / HDD 25 ""Mac mini (2011/2012 Upper Bay Drive)",Installation Kit SSD / Hard for Mac mini (2011-2012 with Upper Bay Drive) Disco.,44.99,21.417,0,1298
LMP0006-A,Open - LMP Bluetooth Keypad NexGen KeyPad,Reconditioned expansion keypad Mac with Bluetooth connection.,49.99,353.395,0,5401
SAT0003-A,Open - Satechi Slim Keypad Bluetooth Silver,Bluetooth keypad and rechargeable battery connection for Mac and PC,49.99,212.688,0,1298
TWS0040-A,Open - Twelve South BookBook Case iPhone 5 / 5S Black,Funda iPhone 5 / 5S vintage leather with padded interior,49.99,344.914,0,1298
ADN0039-A,Open - Adonit Jot Dash 2 Pointer Silver,Egonómico slightly pointer design and up to 14 hours battery for iPad iPhone or iPod,49.99,353.222,0,1298
APP1129-A,Open - Case Apple iPhone 6 / 6S Candy Brown Leather Case,ultrathin leather case and microfiber premium for iPhone 6 / 6S.,55.0,438.489,0,1298
NOM0007-A,Open - Nomad Charging Dock Stand for Apple Watch Silver,Charging Stand for Apple Watch.,69.95,51.546,0,24215399
DEV0017-A,Open - Devolo dLAN 550 duo Starter Kit + PLC,Pack two signal repeaters PLC plug.,79.99,659.013,0,1298
PLA0014-A,Open - Plantronics Backbeat Fit Green Wireless Headphones,Bluetooth sports headset with microphone and waterproof for iPhone iPad and iPod.,129.99,643.593,0,1298
JBL0101-A,Open - JBL Flip3 Bluetooth Speaker Black,Bluetooth wireless speaker for iPhone iPad and iPod.,129.99,69.99,0,1298
TPL0027-A,Open - TP-Link TL-PA8030P Kit 3 Port Gigabit Powerline Passthrough AV1200,amplifier with fast speed internet plug kit integrated 3-port Gigabit Ethernet,109.0,781.025,0,1298
DLK0051-A,Open - D-Link DCS-825L camera Babycam Wi-Fi baby monitor,DLink Camera baby monitors Baby EyeOn controlled App.,227.0,899.901,0,1298
HIC0013-A,Open - Hitcase PRO + waterproof case with accessories iPhone 6 / 6S,Case resistant to extreme conditions and wide angle brackets included for iPhone 6 / 6S.,149.99,931.064,0,1298
EIZ0024,"Eizo FlexScan EV2736W Monitor 27 ""QHD DP pivotable",27-inch monitor with slim frame and adjustable support software built for Mac and PC,629.0,649.989,0,1296
BOS0030-A,Open - Bose AE2 SoundTrue IFM Headset Black Coal,Bose headphones SoundTrue II for iPhone iPad and iPod,179.0,1.298.726,0,1298
PHI0072-A,Open - Philips Hue Starter Set 3 bulbs 10W E27 + A60 Bridge,Set three bulbs with white light and colors including the new Bridge of HUE system,199.95,1.526.001,0,1298
LAN0005-A,"Open - LandingZone Docking Station Dock Pro MacBook Pro Retina 13 """,station and dock with multiple ports for MacBook Pro Retina.,249.99,2.499.896,0,1298
WAC0179-A,Open - Wacom Color Manager Mac and PC,Accessory gauge and color accuracy on screen for your Mac,279.9,2.206.531,0,1298
KEN0237-A,Open - Kensington USB-C USB 3.1 ports Dock / USB-C / Ethernet / HDMI / Thunderbolt 3,Dock USB-C USB 3.1 / USB-C / Ethernet / HDMI / 3-port Thunderbolt Mac and PC,310.99,1.967.366,0,12585395
LAC0123-A,Open - LaCie d2 Quadra 4TB External Hard Drive USB 3.0 eSATA FW800 Mac and PC,4TB External Hard Drive USB 3.0 eSATA and Firewire for Mac and PC,249.0,2.119.951,0,1298
OWC0082-A,Open - OWC Mercury Elite Pro QX2 aluminum box eSata / FW800 / USB3 RAID,Raid system Mac and PC 4 bays connection eSata / FW800 / FW400 / USB3,362.99,2.283.939,0,1298
CRU0047-A,Open - Crucial MX300 1TB SSD Disk,Hard Disk SSD reconditioned 1050GB SATA 3.0 (6Gb / s) for Mac and PC,306.26,2.729.034,0,12215397
WAC0097-A,Open - Wacom Intuos Pro M Graphics Tablet,Special edition professional graphics tablet with Stylus for Mac and PC.,379.99,2.908.075,0,1298
BNQ0047-A,"Open - Benq PD2700Q Monitor 27 ""QHD 10bit HDMI pivotable",2K monitor 27 for design professionals sRGB 100% 350cd / m2 animation and editing mode for Mac and PC,337.0,323.07,1,1298
SNS0021-A,Open - Sonos Play 5 White Speaker,Intelligent portable speaker with deep sound for iPhone iPad iPod.,579.0,4.522.467,0,1298
EIZ0028,"Eizo CH2400 Visor Monitor 24 ""Eizo CS2420",Cover Eizo ColorEdge CG2420 241 inches,169.99,1.659.902,0,1296
